hotel_review_id,rating_overall
105351898,9
105351896,7
105351892,8
105351891,5
105351889,10
105351888,9
105351886,10
105351883,9
105351881,8
105351879,10
105351876,10
105351874,5
105351872,8
105351870,10
105351869,5
105351868,10
105351866,8
105351862,9
105351860,6
105351858,8
105351857,6
105351850,7
105351849,8
105351845,7
105351843,8
105351841,10
105351840,6
105351839,8
105351837,9
105351836,7
105351834,10
105351832,6
105351831,10
105351825,2
105351824,6
105351823,2
105351820,4
105351819,2
105351817,10
105351816,9
105351814,10
105351813,10
105351811,8
105351806,9
105351803,9
105351802,10
105351798,8
105351797,2
105351793,10
105351792,8
105351791,5
105351790,4
105351789,10
105351785,8
105351783,8
105351782,8
105351779,7
105351774,7
105351771,10
105351768,7
105351767,2
105351762,4
105351761,8
105351759,8
105351757,8
105351756,8
105351752,8
105351750,9
105351748,9
105351747,6
105351745,5
105351744,9
105351743,9
105351738,6
105351735,8
105351733,9
105351729,5
105351722,5
105351719,7
105351715,10
105351710,8
105351704,10
105351698,10
105351696,6
105351695,8
105351693,8
105351687,9
105351686,9
105351685,4
105351680,5
105351678,10
105351677,2
105351671,8
105351670,7
105351668,8
105351667,10
105351663,9
105351662,8
105351659,8
105351655,6
105351653,10
105351651,6
105351649,7
105351647,6
105351645,10
105351644,10
105351641,6
105351638,5
105351637,10
105351634,10
105351633,10
105351630,4
105351626,10
105351623,6
105351617,7
105351610,8
105351609,4
105351608,9
105351607,6
105351606,9
105351604,8
105351602,10
105351601,10
105351599,9
105351598,9
105351597,7
105351594,7
105351593,10
105351592,9
105351588,6
105351581,8
105351577,6
105351575,9
105351574,8
105351570,6
105351567,8
105351564,10
105351562,6
105351561,3
105351558,4
105351556,7
105351554,6
105351553,10
105351552,7
105351551,8
105351548,8
105351545,7
105351543,9
105351541,8
105351539,5
105351536,10
105351533,10
105351530,8
105351526,6
105351525,10
105351523,7
105351522,10
105351520,10
105351518,6
105351517,3
105351516,7
105351514,8
105351507,8
105351504,10
105351499,8
105351498,10
105351497,10
105351496,10
105351491,4
105351490,9
105351487,9
105351484,3
105351483,4
105351482,10
105351478,4
105351475,6
105351473,7
105351465,2
105351460,6
105351459,9
105351457,9
105351453,7
105351447,6
105351446,4
105351442,6
105351441,8
105351440,8
105351433,10
105351432,8
105351430,7
105351428,8
105351427,8
105351424,8
105351423,2
105351421,8
105351416,8
105351413,7
105351412,5
105351410,7
105351407,9
105351401,10
105351398,8
105351396,8
105351395,6
105351394,4
105351388,10
105351387,5
105351385,6
105351384,7
105351381,6
105351379,8
105351378,5
105351375,9
105351374,7
105351371,10
105351370,8
105351368,9
105351367,9
105351366,8
105351363,7
105351362,9
105351361,8
105351360,8
105351354,7
105351351,10
105351349,10
105351348,8
105351345,7
105351343,10
105351342,5
105351340,8
105351339,9
105351338,4
105351335,10
105351333,7
105351331,8
105351330,9
105351328,8
105351327,8
105351326,8
105351325,8
105351323,9
105351322,9
105351321,10
105351320,8
105351318,10
105351316,4
105351315,8
105351310,8
105351305,6
105351302,10
105351300,8
105351298,5
105351296,9
105351294,9
105351291,8
105351288,9
105351286,8
105351284,10
105351282,8
105351280,10
105351279,10
105351278,9
105351277,10
105351275,8
105351273,6
105351271,10
105351267,7
105351266,7
105351265,8
105351264,10
105351263,9
105351259,4
105351258,8
105351257,9
105351246,6
105351244,9
105351243,6
105351241,8
105351238,9
105351236,8
105351234,6
105351233,5
105351229,7
105351228,7
105351227,10
105351225,8
105351224,8
105351223,10
105351219,3
105351218,6
105351215,10
105351211,9
105351210,6
105351208,8
105351207,8
105351203,9
105351202,8
105351201,7
105351200,5
105351196,10
105351194,6
105351193,7
105351192,9
105351189,8
105351186,10
105351183,9
105351181,8
105351175,6
105351171,10
105351170,8
105351169,5
105351167,4
105351165,7
105351164,5
105351163,10
105351160,10
105351159,9
105351152,8
105351151,6
105351150,6
105351149,7
105351148,9
105351146,8
105351145,4
105351140,10
105351139,10
105351138,8
105351135,8
105351134,9
105351133,8
105351132,10
105351128,7
105351127,7
105351126,4
105351125,9
105351124,8
105351121,5
105351119,8
105351116,8
105351114,2
105351113,10
105351109,8
105351108,5
105351106,9
105351103,10
105351102,10
105351101,7
105351099,10
105351098,10
105351095,6
105351093,8
105351091,8
105351090,10
105351089,6
105351087,8
105351086,6
105351079,7
105351077,8
105351072,7
105351071,10
105351070,8
105351068,10
105351067,8
105351064,9
105351062,9
105351060,10
105351059,8
105351056,2
105351055,7
105351053,9
105351049,6
105351046,9
105351044,9
105351042,8
105351039,8
105351038,7
105351037,9
105351036,7
105351035,7
105351030,8
105351029,9
105351026,9
105351024,6
105351022,10
105351018,8
105351017,7
105351016,8
105351015,4
105351014,8
105351012,7
105351010,7
105351006,6
105351004,8
105351003,8
105350998,10
105350997,8
105350996,10
105350994,6
105350993,8
105350992,8
105350990,8
105350984,7
105350978,10
105350973,10
105350972,6
105350968,8
105350966,9
105350964,6
105350962,6
105350961,7
105350960,4
105350959,8
105350958,6
105350955,10
105350953,10
105350951,10
105350948,8
105350947,10
105350943,4
105350941,9
105350940,4
105350939,3
105350938,10
105350935,10
105350934,8
105350931,8
105350926,8
105350925,10
105350924,9
105350921,10
105350920,2
105350919,4
105350911,8
105350910,8
105350909,4
105350907,10
105350901,5
105350900,9
105350897,6
105350895,10
105350894,5
105350892,8
105350891,9
105350887,9
105350885,8
105350884,9
105350878,7
105350874,10
105350872,9
105350870,6
105350866,8
105350862,6
105350861,9
105350853,9
105350852,10
105350849,9
105350847,9
105350845,8
105350844,9
105350843,4
105350842,3
105350841,7
105350840,10
105350839,10
105350838,10
105350837,8
105350836,10
105350832,10
105350831,9
105350825,8
105350823,10
105350817,10
105350816,8
105350815,9
105350810,10
105350809,6
105350807,6
105350806,5
105350804,10
105350803,6
105350802,8
105350798,9
105350797,5
105350793,9
105350791,10
105350790,10
105350789,9
105350786,9
105350784,9
105350779,5
105350778,9
105350777,10
105350774,9
105350771,10
105350769,4
105350768,4
105350765,8
105350763,4
105350762,8
105350759,6
105350757,10
105350754,5
105350753,10
105350752,5
105350748,8
105350747,9
105350746,6
105350745,7
105350744,8
105350743,3
105350742,10
105350740,6
105350738,10
105350735,10
105350733,8
105350732,6
105350731,6
105350726,7
105350725,8
105350724,6
105350723,9
105350720,6
105350718,8
105350717,6
105350716,4
105358624,8
105358623,6
105358618,9
105358610,9
105358606,10
105358604,5
105358601,10
105358600,5
105358598,2
105358596,10
105358591,8
105358589,7
105358583,10
105358582,9
105358576,8
105358569,8
105358567,9
105358565,8
105358559,6
105358556,9
105358549,8
105358547,8
105358543,9
105358538,9
105358533,9
105358532,10
105358531,8
105358527,8
105358525,9
105358521,10
105358517,9
105358515,6
105358512,6
105358507,9
105358500,5
105358493,8
105358488,8
105358486,9
105358476,10
105358475,8
105358472,10
105358467,10
105358466,10
105358462,8
105358461,8
105358459,7
105358458,8
105358453,9
105358451,8
105358448,9
105358446,8
105358440,8
105358436,10
105358429,10
105358417,8
105358415,8
105358414,10
105358412,7
105358411,10
105358403,8
105358402,8
105358401,6
105358395,8
105358391,10
105358388,7
105358386,10
105358385,8
105358384,9
105358380,9
105358376,10
105358374,7
105358371,2
105358370,8
105358368,8
105358366,6
105358361,6
105358355,8
105358351,8
105358350,8
105358346,8
105358341,8
105358340,10
105358339,6
105358338,10
105358336,8
105358333,8
105358331,8
105358326,10
105358325,10
105358322,4
105358317,10
105358312,9
105358311,8
105358309,10
105358308,6
105358307,3
105358303,7
105358302,10
105358300,6
105358298,8
105358297,10
105358283,10
105358281,9
105358280,10
105358278,7
105358272,6
105358271,8
105358270,10
105358267,8
105358266,6
105358265,9
105358263,9
105358258,10
105358254,8
105358253,10
105358252,8
105358248,7
105358243,7
105358242,6
105358239,9
105358236,10
105358235,8
105358234,7
105358232,6
105358227,8
105358223,6
105358222,8
105358212,3
105358211,9
105358210,8
105358209,10
105358204,9
105358195,8
105358191,5
105358190,8
105358188,8
105358186,8
105358183,8
105358179,8
105358178,8
105358177,2
105358176,8
105358175,8
105358174,10
105358173,10
105358169,9
105358168,8
105358167,7
105358166,5
105358158,2
105358157,5
105358151,7
105358150,4
105358146,10
105358145,4
105358144,8
105358140,10
105358134,7
105358130,8
105358127,10
105358125,10
105358121,8
105358119,9
105358117,10
105358116,6
105358115,2
105358112,10
105358111,8
105358108,10
105358105,6
105358101,10
105358092,7
105358091,6
105358088,8
105358073,7
105358071,9
105358069,3
105358065,6
105358063,8
105358059,7
105358056,10
105358050,8
105358048,10
105358047,9
105358046,9
105358042,8
105358037,8
105358036,8
105358034,2
105358033,7
105358029,8
105358026,10
105358025,10
105358024,10
105358022,6
105358021,6
105358018,10
105358017,8
105358016,8
105358011,10
105358010,6
105358009,2
105358008,4
105358007,7
105358005,10
105358003,7
105358002,8
105358000,10
105357992,10
105357991,9
105357990,8
105357987,8
105357983,4
105357982,6
105357978,8
105357976,6
105357972,8
105357970,7
105357969,9
105357968,6
105357963,7
105357961,8
105357960,5
105357958,7
105357957,8
105357954,10
105357951,10
105357947,8
105357945,10
105357943,10
105357940,5
105357935,8
105357934,10
105357930,6
105357929,7
105357928,5
105357926,9
105357925,7
105357924,9
105357922,2
105357918,4
105357910,9
105357908,8
105357904,10
105357903,4
105357902,10
105357901,2
105357899,8
105357895,6
105357892,8
105357886,10
105357885,6
105357881,8
105357879,8
105357869,5
105357868,7
105357867,4
105357865,6
105357863,8
105357859,7
105357857,7
105357855,4
105357853,7
105357852,6
105357847,7
105357846,7
105357844,8
105357843,6
105357842,6
105357835,8
105357832,7
105357824,8
105357821,9
105357819,10
105357816,10
105357814,7
105357810,7
105357801,9
105357800,5
105357799,6
105357796,3
105357792,9
105357791,8
105357788,8
105357787,3
105357785,6
105357781,6
105357776,9
105357775,8
105357771,9
105357769,9
105357765,8
105357763,6
105357762,9
105357761,10
105357758,10
105357751,10
105357748,9
105357737,8
105357733,9
105357729,9
105357722,10
105357715,7
105357713,5
105357712,7
105357710,8
105357709,5
105357701,4
105357686,10
105357682,6
105357678,8
105357674,10
105357670,9
105357663,9
105357657,8
105357656,10
105357654,8
105357652,6
105357651,10
105357649,6
105357644,10
105357638,10
105357637,8
105357632,5
105357625,9
105357624,6
105357622,10
105357620,9
105357617,7
105357615,8
105357612,10
105357611,6
105357610,10
105357603,7
105357600,3
105357598,8
105357597,10
105357595,6
105357592,9
105357591,10
105357585,9
105357580,5
105357579,8
105357575,8
105357573,10
105357572,8
105357566,3
105357565,5
105357564,9
105357563,9
105357558,6
105357556,7
105357555,7
105357552,6
105357545,10
105357542,8
105357540,8
105357539,5
105357534,6
105357532,8
105357525,5
105357523,8
105357522,10
105357516,9
105357509,10
105357508,6
105357506,8
105357502,8
105357500,8
105357493,4
105357488,8
105357487,4
105357478,2
105357477,8
105357469,10
105357466,10
105357461,6
105357454,9
105357453,6
105357452,9
105357451,10
105357443,6
105357442,10
105357435,6
105357433,9
105357429,7
105357423,9
105357420,10
105357419,8
105357413,8
105357410,7
105357408,6
105357407,10
105357396,10
105357390,10
105357386,8
105357384,10
105357380,8
105357373,8
105357370,5
105357366,8
105357364,5
105357363,5
105357358,8
105357356,6
105357353,10
105357351,5
105357350,8
105357346,9
105357339,10
105357331,8
105357329,10
105357328,7
105357325,10
105357324,8
105357322,8
105357319,10
105357314,5
105357312,8
105357309,10
105357308,6
105461084,10
105461082,3
105461081,9
105461079,10
105461078,8
105461077,9
105461075,7
105461073,8
105461072,10
105461070,4
105461068,10
105461067,9
105461063,10
105461061,5
105461059,8
105461058,10
105461049,9
105461047,8
105461046,8
105461044,10
105461043,10
105461039,9
105461037,8
105461032,4
105461031,10
105461030,8
105461028,5
105461026,2
105461023,10
105461018,8
105461017,8
105461014,10
105461005,10
105461003,9
105460997,5
105460994,8
105460991,9
105460989,8
105460986,8
105460985,10
105460984,9
105460983,6
105460981,7
105460980,10
105460975,9
105460974,8
105460972,6
105460967,8
105460966,6
105460964,8
105460963,8
105460962,9
105460961,8
105460954,9
105460953,8
105460948,4
105460944,7
105460940,10
105460934,8
105460933,10
105460932,10
105460929,8
105460915,9
105460914,9
105460910,9
105460909,9
105460908,9
105460906,8
105460902,8
105460901,10
105460900,10
105460897,8
105460895,5
105460893,9
105460886,8
105460882,9
105460881,10
105460873,9
105460871,9
105460866,3
105460862,8
105460861,3
105460857,9
105460856,6
105460853,8
105460852,6
105460844,9
105460838,6
105460836,9
105460831,6
105460829,8
105460826,8
105460820,10
105460817,8
105460811,6
105460810,10
105460808,10
105460807,10
105460803,10
105460797,7
105460794,10
105460782,10
105460773,10
105460772,9
105460771,2
105460764,5
105460763,10
105460761,9
105460759,9
105460755,10
105460741,10
105460739,10
105460733,4
105460727,10
105460726,9
105460725,8
105460724,9
105460717,10
105460715,3
105460714,8
105460709,9
105460708,7
105460705,2
105460702,3
105460692,6
105460691,6
105460687,6
105460683,8
105460682,7
105460681,9
105460680,6
105460676,8
105460670,8
105460669,9
105460667,6
105460666,8
105460665,10
105460664,10
105460660,3
105460657,8
105460655,8
105460654,9
105460652,6
105460651,8
105460647,9
105460646,8
105460645,8
105460640,6
105460639,6
105460635,6
105460632,4
105460630,8
105460629,5
105460626,6
105460616,7
105460613,8
105460612,8
105460610,10
105460608,6
105460604,9
105460601,9
105460595,10
105460591,8
105460590,10
105460588,4
105460587,10
105460585,10
105460584,4
105460583,9
105460580,9
105460579,8
105460576,10
105460569,6
105460568,9
105460567,8
105460563,8
105460561,10
105460557,6
105460553,2
105460552,8
105460551,9
105460550,6
105460546,10
105460537,10
105460536,9
105460535,8
105460531,7
105460525,9
105460524,4
105460523,6
105460518,10
105460517,8
105460515,6
105460509,9
105460496,7
105460493,8
105460492,8
105460486,8
105460484,6
105460483,6
105460481,7
105460480,10
105460478,4
105460471,10
105460468,8
105460461,9
105460459,8
105460458,8
105460457,7
105460453,8
105460448,8
105460446,9
105460441,8
105460439,4
105460435,9
105460434,8
105460431,9
105460426,10
105460419,4
105460415,10
105460413,8
105460412,6
105460410,9
105460409,7
105460405,9
105460399,9
105460398,9
105460397,8
105460393,5
105460384,8
105460380,6
105460376,10
105460370,6
105460367,6
105460365,8
105460355,7
105460353,5
105460352,10
105460349,9
105460346,10
105460345,6
105460344,8
105460339,8
105460338,8
105460337,10
105460335,8
105460332,10
105460327,10
105460325,4
105460324,5
105460323,9
105460318,7
105460317,10
105460313,8
105460311,10
105460302,9
105460300,10
105460290,9
105460287,8
105460282,8
105460279,8
105460277,7
105460273,9
105460271,10
105460269,6
105460268,10
105460265,8
105460263,8
105460256,6
105460255,9
105460254,8
105460252,7
105460250,2
105460246,7
105460245,10
105460243,8
105460238,6
105460237,9
105460235,5
105460227,10
105460217,8
105460214,8
105460210,10
105460201,8
105460199,6
105460193,9
105460192,10
105460188,10
105460186,10
105460185,4
105460181,9
105460178,9
105460177,8
105460176,7
105460172,8
105460165,8
105460162,9
105460150,10
105460149,8
105460147,10
105460145,7
105460143,6
105460142,8
105460141,2
105460137,4
105460136,8
105460129,8
105460126,8
105460120,3
105460119,8
105460118,9
105460103,7
105460098,4
105460096,8
105460093,9
105460092,10
105460089,6
105460086,2
105460085,7
105460074,7
105460070,10
105460065,2
105460062,2
105460061,9
105460058,6
105460049,10
105460048,9
105460047,5
105460046,10
105460044,8
105460043,6
105460040,10
105460030,8
105460027,7
105460026,9
105460022,8
105460020,9
105460018,7
105460017,8
105460013,10
105460010,6
105460009,10
105460006,6
105460005,10
105460002,4
105459999,9
105459994,7
105459984,8
105459978,7
105459977,6
105459964,8
105459960,8
105459953,8
105459946,7
105459941,10
105459938,6
105459933,9
105459930,8
105459925,10
105459922,8
105459915,10
105459913,8
105459910,10
105459908,6
105459907,9
105459906,8
105459901,8
105459900,10
105459888,4
105459887,7
105459886,10
105459883,7
105459874,7
105459869,9
105459861,9
105459850,9
105459844,10
105459842,8
105459838,8
105459831,9
105459820,8
105459819,9
105459818,7
105459817,8
105459812,9
105459811,8
105459810,10
105459802,10
105459797,9
105459794,10
105459793,5
105459790,8
105459786,8
105459782,7
105459780,10
105459779,10
105459777,10
105459775,9
105459774,9
105459772,8
105459770,8
105459763,10
105459762,6
105459759,9
105459757,10
105459749,2
105459747,5
105459744,5
105459743,10
105459733,7
105459730,10
105459726,9
105459723,10
105459722,6
105459721,9
105459715,8
105459714,7
105459713,10
105459709,9
105459701,10
105459698,9
105459696,7
105459693,9
105459691,8
105459685,7
105459684,5
105459683,9
105459681,7
105459680,8
105459676,9
105459675,6
105459674,10
105459673,8
105459669,8
105459657,5
105459655,4
105459651,9
105459647,4
105459643,7
105459641,2
105459638,2
105459636,10
105459635,8
105459631,7
105459630,9
105459628,10
105459619,7
105459606,10
105459598,9
105459587,8
105459576,10
105459575,6
105459572,10
105459569,8
105459566,6
105459564,4
105459562,10
105459558,3
105459557,8
105459556,4
105459549,7
105459531,8
105459529,9
105459528,7
105459526,7
105459520,8
105459516,8
105459513,2
105459510,7
105459509,2
105459503,10
105459495,10
105459492,7
105459487,7
105459483,7
105459477,6
105459463,8
105459447,8
105459430,9
105459428,9
105459420,9
105459417,9
105459413,7
105459412,6
105459409,8
105459407,6
105459406,8
105459401,10
105459400,8
105459395,10
105459391,7
105459390,8
105459382,5
105459378,3
105459376,8
105459374,9
105459371,8
105459368,9
105459365,7
105459364,8
105459363,2
105459351,5
105459347,10
105459344,8
105459341,8
105459336,10
105459333,8
105459330,10
105459328,7
105459322,7
105459318,7
105459316,6
105459314,10
105459309,9
105459301,10
105459300,8
105459296,10
105459295,9
105459294,6
105459293,10
105459292,8
105459291,7
105459290,10
105459287,8
105459286,10
105459281,7
105459258,10
105459254,10
105459253,7
105459238,7
105459231,6
105459230,9
105459229,6
105459225,5
105459223,9
105459219,7
105459216,8
105459213,8
105459209,10
105459208,5
105459206,7
105459205,10
105459203,10
105459201,8
105459197,9
105459193,8
105459190,9
105459189,5
105459188,7
105459186,10
105459185,5
105459183,9
105459181,9
105459177,8
105467772,9
105467770,9
105467765,6
105467763,8
105467762,5
105467760,7
105467757,8
105467755,7
105467751,9
105467750,8
105467743,9
105467740,9
105467735,10
105467732,10
105467723,9
105467720,8
105467718,10
105467714,10
105467713,7
105467701,3
105467698,4
105467696,6
105467691,3
105467686,10
105467683,8
105467670,10
105467665,10
105467662,10
105467657,10
105467655,8
105467652,8
105467650,8
105467648,8
105467647,7
105467644,4
105467640,6
105467637,10
105467636,2
105467630,9
105467626,10
105467622,8
105467620,2
105467615,8
105467614,10
105467611,8
105467609,7
105467608,9
105467606,8
105467605,7
105467603,8
105467597,3
105467596,10
105467595,9
105467573,10
105467572,7
105467568,4
105467564,10
105467563,2
105467560,10
105467558,4
105467557,8
105467556,9
105467548,10
105467543,10
105467541,5
105467526,8
105467516,10
105467503,6
105467501,7
105467500,8
105467494,6
105467493,10
105467487,9
105467484,7
105467480,7
105467478,10
105467469,10
105467466,10
105467465,5
105467454,9
105467453,8
105467444,8
105467437,8
105467432,8
105467425,6
105467421,10
105467420,5
105467414,6
105467412,5
105467411,9
105467405,6
105467403,7
105467396,6
105467395,3
105467394,7
105467392,10
105467386,10
105467384,7
105467383,7
105467380,9
105467379,4
105467377,9
105467376,8
105467365,8
105467359,7
105467357,8
105467347,7
105467343,9
105467342,6
105467340,6
105467336,6
105467332,9
105467331,6
105467324,9
105467321,5
105467318,8
105467317,10
105467312,9
105467305,7
105467304,6
105467299,10
105467297,4
105467291,6
105467290,7
105467285,9
105467280,8
105467278,9
105467275,10
105467274,6
105467270,8
105467268,8
105467267,9
105467264,8
105467262,8
105467259,8
105467256,5
105467254,4
105467253,8
105467243,10
105467242,9
105467241,8
105467239,8
105467237,10
105467236,10
105467235,9
105467234,5
105467231,6
105467220,10
105467215,9
105467214,10
105467213,6
105467211,5
105467210,8
105467206,10
105467204,7
105467200,6
105467199,8
105467198,8
105467191,9
105467186,9
105467183,5
105467180,9
105467178,6
105467177,9
105467176,9
105467170,8
105467168,4
105467165,8
105467164,10
105467161,9
105467159,10
105467154,3
105467153,7
105467152,10
105467149,8
105467148,3
105467146,7
105467143,8
105467141,10
105467140,8
105467139,10
105467136,9
105467135,8
105467129,8
105467127,8
105467120,9
105467113,2
105467112,9
105467106,8
105467086,8
105467066,8
105467056,10
105467053,10
105467052,9
105467051,5
105467045,3
105467044,9
105467032,8
105467027,8
105467019,7
105467012,7
105467008,9
105467003,5
105467002,9
105467001,7
105466991,10
105466982,8
105466980,8
105466979,10
105466969,9
105466966,9
105466961,10
105466958,7
105466952,2
105466950,9
105466945,9
105466943,4
105466939,7
105466933,6
105466932,5
105466926,8
105466922,9
105466920,10
105466919,9
105466913,9
105466911,9
105466909,8
105466896,8
105466893,7
105466891,9
105466890,8
105466886,9
105466876,4
105466875,8
105466872,10
105466870,8
105466867,10
105466861,8
105466859,9
105466857,8
105466848,10
105466827,10
105466825,5
105466824,8
105466819,8
105462991,9
105462986,5
105462985,9
105462984,8
105462981,6
105462972,10
105462971,7
105462969,8
105462966,7
105462965,10
105462951,10
105462947,8
105462939,8
105462937,7
105462935,8
105462933,5
105462932,8
105462930,8
105462929,4
105462926,8
105462924,3
105462920,8
105462918,8
105462915,8
105462914,8
105462913,8
105462912,6
105462909,8
105462906,7
105462900,7
105462898,8
105462897,10
105462893,9
105462886,4
105462882,9
105462878,9
105462877,8
105462875,9
105462872,8
105462867,10
105462862,10
105462860,9
105462859,7
105462853,8
105462849,10
105462846,10
105462840,10
105462834,8
105462831,10
105462821,10
105462817,10
105462812,9
105462808,9
105462805,9
105462798,6
105462796,6
105462794,5
105462792,10
105462789,9
105462784,9
105462779,6
105462777,10
105462773,9
105462764,10
105462760,8
105462758,8
105462757,10
105462749,10
105462748,6
105462744,8
105462739,8
105462738,7
105462736,9
105462733,8
105462731,10
105462729,10
105462727,5
105462723,6
105462714,6
105462713,8
105462710,10
105462709,10
105462708,9
105462705,9
105462704,9
105462700,7
105462694,6
105462693,10
105462691,6
105462686,7
105462685,10
105462684,10
105462683,10
105462680,10
105462679,10
105462678,9
105462670,6
105462668,10
105462663,6
105462660,3
105462659,9
105462656,8
105462655,10
105462642,10
105462636,8
105462634,8
105462621,10
105462620,8
105462619,6
105462618,9
105462616,10
105462615,5
105462612,8
105462610,8
105462608,9
105462607,8
105462606,8
105462603,10
105462600,8
105462599,10
105462591,8
105462583,6
105462574,10
105462573,7
105462571,8
105462570,10
105462569,5
105462568,7
105462566,7
105462561,6
105462560,9
105462551,6
105462550,8
105462549,7
105462548,7
105462547,9
105462546,8
105462538,8
105462532,7
105462524,8
105462523,8
105462518,6
105462513,9
105462507,9
105462499,7
105462498,3
105462495,8
105462491,4
105462490,9
105462482,10
105462480,5
105462472,8
105462467,9
105462464,10
105462461,10
105462456,10
105462453,8
105462451,8
105462450,4
105462449,10
105462447,9
105462444,8
105462433,9
105462429,10
105462424,8
105462423,9
105462411,10
105462408,10
105462401,6
105462399,2
105462398,9
105462391,10
105462387,9
105462386,6
105462384,8
105462381,10
105462380,10
105462379,6
105462376,7
105462372,9
105462368,10
105462366,10
105462364,8
105462363,10
105462360,8
105462359,10
105462357,7
105462345,10
105462344,7
105462342,10
105462339,9
105462337,8
105462330,8
105462327,8
105462326,7
105462321,7
105462315,5
105462314,9
105462313,8
105462311,3
105462306,8
105462303,10
105462301,8
105462298,6
105462294,8
105462292,8
105462290,10
105462289,5
105462288,8
105462287,6
105462282,8
105462273,9
105462266,10
105462265,8
105462263,8
105462262,3
105462259,8
105462258,10
105462255,7
105462245,6
105462244,4
105462241,7
105462238,5
105462235,9
105462229,10
105462227,9
105462226,8
105462222,5
105462221,10
105462220,4
105462219,4
105462217,10
105462215,6
105462211,9
105462210,10
105462207,7
105462206,8
105462205,10
105462204,7
105462202,8
105462200,3
105462197,7
105462195,8
105462194,8
105462187,8
105462184,8
105462183,6
105462179,5
105462176,10
105462174,10
105462173,6
105462169,9
105462161,9
105462160,5
105462158,9
105462155,4
105462154,10
105462153,2
105462151,6
105462147,8
105462144,9
105462142,9
105462140,8
105462139,4
105462136,10
105462135,9
105462130,8
105462124,8
105462119,8
105462118,9
105462114,7
105462110,9
105462109,6
105462105,8
105462104,9
105462097,4
105462089,9
105462084,8
105462082,9
105462081,9
105462079,9
105462078,9
105462077,8
105462075,9
105462073,7
105462072,6
105462069,10
105462068,6
105462064,6
105462062,10
105462060,9
105462055,8
105462053,9
105462052,8
105462048,6
105462047,7
105462043,6
105464906,10
105464905,5
105464901,8
105464900,8
105464897,8
105464894,10
105464892,9
105464891,10
105464889,2
105464887,10
105464884,6
105464881,4
105464880,6
105464871,8
105464869,7
105464866,10
105464865,7
105464861,10
105464850,10
105464841,10
105464835,9
105464827,6
105464826,8
105464825,6
105464824,9
105464823,8
105464822,8
105464816,5
105464814,8
105464810,9
105464806,8
105464804,7
105464798,9
105464797,9
105464788,10
105464784,8
105464782,8
105464778,9
105464769,8
105464768,8
105464766,7
105464762,10
105464759,8
105464754,8
105464753,9
105464745,10
105464744,10
105464735,10
105464732,3
105464730,9
105464728,8
105464722,10
105464720,9
105464717,7
105464714,9
105464712,8
105464708,9
105464703,6
105464701,10
105464700,9
105464697,8
105464695,7
105464694,7
105464693,8
105464690,4
105464687,8
105464683,8
105464682,9
105464679,8
105464678,8
105464674,4
105464671,9
105464670,8
105464656,7
105464652,6
105464650,8
105464646,8
105464645,7
105464644,6
105464643,10
105464641,8
105464627,8
105464621,10
105464619,4
105464618,7
105464607,9
105464595,5
105464594,10
105464593,7
105464586,6
105464582,10
105464581,8
105464576,9
105464572,8
105464561,8
105464560,8
105464559,9
105464553,9
105464551,10
105464540,7
105464534,10
105464533,8
105464529,8
105464524,10
105464521,7
105464520,10
105464518,10
105464516,8
105464515,8
105464513,10
105464510,10
105464505,10
105464502,8
105464499,6
105464498,6
105464495,10
105464494,10
105464488,6
105464486,7
105464484,9
105464482,6
105464480,6
105464476,6
105464475,3
105464474,8
105464473,9
105464471,4
105464470,10
105464465,7
105464464,8
105464463,10
105464460,6
105464458,6
105464456,6
105464454,6
105464453,10
105464451,8
105464448,6
105464446,10
105464441,7
105464436,10
105464435,10
105464434,8
105464433,9
105464431,6
105464428,6
105464419,9
105464418,6
105464414,8
105464413,10
105464409,7
105464404,8
105464403,8
105464400,10
105464386,9
105464384,10
105464376,8
105464375,7
105464374,6
105464373,7
105464372,6
105464364,6
105464362,7
105464358,10
105464350,5
105464344,6
105464339,9
105464337,2
105464334,6
105464333,10
105464332,6
105464331,10
105464329,2
105464325,9
105464324,9
105464319,5
105464317,9
105464311,6
105464309,8
105464308,8
105464306,7
105464302,10
105464300,7
105464299,7
105464298,10
105464296,8
105464293,9
105464292,8
105464290,9
105464289,8
105464284,10
105464279,7
105464275,10
105464273,9
105464268,5
105464250,10
105464246,9
105464240,7
105464236,8
105464233,8
105464232,9
105464231,9
105464226,10
105464225,6
105464219,8
105464218,9
105464216,6
105464211,6
105464209,9
105464207,8
105464206,8
105464205,7
105464200,8
105464199,9
105464198,10
105464197,8
105464196,6
105464192,9
105464190,8
105464186,10
105464183,9
105464182,8
105464178,6
105464175,6
105464172,7
105464171,7
105464166,9
105464164,6
105464163,10
105464160,10
105464159,8
105464146,5
105464142,8
105464136,6
105464135,6
105464132,8
105464129,6
105464128,10
105464127,8
105464126,9
105464122,9
105464121,10
105464116,8
105464115,9
105464113,9
105464110,6
105464108,9
105464107,6
105464104,8
105464100,10
105464094,10
105464091,6
105464088,10
105464079,6
105464078,8
105464076,5
105464074,6
105464073,8
105464070,9
105464067,7
105464063,8
105464059,4
105464058,8
105464054,10
105464053,8
105464046,10
105464045,8
105464042,7
105464038,5
105464035,6
105464034,8
105464021,10
105464020,7
105464018,10
105464011,9
105464008,10
105464003,5
105463996,4
105463994,9
105463993,7
105463987,7
105463985,10
105463982,8
105463981,9
105463980,10
105463978,9
105463973,4
105463970,7
